# r  u  V_H  V_x  V_eff
5.790000000001e+00 8.638390174584e-03 3.454222130212e-01 -6.967869466682e-03 3.384543435545e-01
5.791000000001e+00 8.629653300001e-03 3.453625669412e-01 -6.962368837242e-03 3.384001981039e-01
5.792000000001e+00 8.620925226277e-03 3.453029414528e-01 -6.956872669284e-03 3.383460687835e-01
5.793000000001e+00 8.612205944606e-03 3.452433365453e-01 -6.951380959063e-03 3.382919555862e-01
5.794000000001e+00 8.603495446190e-03 3.451837522081e-01 -6.945893702837e-03 3.382378585052e-01
5.795000000001e+00 8.594793722239e-03 3.451241884305e-01 -6.940410896868e-03 3.381837775336e-01
5.796000000001e+00 8.586100763974e-03 3.450646452019e-01 -6.934932537418e-03 3.381297126645e-01
5.797000000001e+00 8.577416562623e-03 3.450051225118e-01 -6.929458620756e-03 3.380756638910e-01
5.798000000001e+00 8.568741109422e-03 3.449456203494e-01 -6.923989143153e-03 3.380216312062e-01
5.799000000001e+00 8.560074395618e-03 3.448861387041e-01 -6.918524100882e-03 3.379676146032e-01
5.800000000001e+00 8.551416412464e-03 3.448266775654e-01 -6.913063490220e-03 3.379136140752e-01
5.801000000001e+00 8.542767151224e-03 3.447672369227e-01 -6.907607307449e-03 3.378596296152e-01
5.802000000001e+00 8.534126603170e-03 3.447078167653e-01 -6.902155548852e-03 3.378056612165e-01
5.803000000001e+00 8.525494759580e-03 3.446484170827e-01 -6.896708210716e-03 3.377517088720e-01
5.804000000001e+00 8.516871611744e-03 3.445890378644e-01 -6.891265289332e-03 3.376977725751e-01
5.805000000001e+00 8.508257150960e-03 3.445296790997e-01 -6.885826780992e-03 3.376438523187e-01
5.806000000001e+00 8.499651368534e-03 3.444703407781e-01 -6.880392681994e-03 3.375899480961e-01
5.807000000001e+00 8.491054255779e-03 3.444110228890e-01 -6.874962988638e-03 3.375360599004e-01
5.808000000001e+00 8.482465804020e-03 3.443517254219e-01 -6.869537697227e-03 3.374821877247e-01
5.809000000001e+00 8.473886004587e-03 3.442924483663e-01 -6.864116804067e-03 3.374283315622e-01
5.810000000001e+00 8.465314848822e-03 3.442331917116e-01 -6.858700305468e-03 3.373744914061e-01
5.811000000001e+00 8.456752328073e-03 3.441739554473e-01 -6.853288197744e-03 3.373206672496e-01
5.812000000001e+00 8.448198433698e-03 3.441147395629e-01 -6.847880477210e-03 3.372668590857e-01
5.813000000001e+00 8.439653157062e-03 3.440555440479e-01 -6.842477140185e-03 3.372130669077e-01
5.814000000001e+00 8.431116489540e-03 3.439963688918e-01 -6.837078182993e-03 3.371592907088e-01
5.815000000001e+00 8.422588422515e-03 3.439372140840e-01 -6.831683601958e-03 3.371055304820e-01
5.816000000001e+00 8.414068947379e-03 3.438780796142e-01 -6.826293393411e-03 3.370517862207e-01
5.817000000001e+00 8.405558055531e-03 3.438189654717e-01 -6.820907553683e-03 3.369980579180e-01
5.818000000001e+00 8.397055738380e-03 3.437598716462e-01 -6.815526079110e-03 3.369443455671e-01
5.819000000001e+00 8.388561987343e-03 3.437007981272e-01 -6.810148966031e-03 3.368906491612e-01
5.820000000001e+00 8.380076793845e-03 3.436417449042e-01 -6.804776210786e-03 3.368369686934e-01
5.821000000001e+00 8.371600149321e-03 3.435827119668e-01 -6.799407809722e-03 3.367833041571e-01
5.822000000001e+00 8.363132045213e-03 3.435236993045e-01 -6.794043759187e-03 3.367296555453e-01
5.823000000001e+00 8.354672472972e-03 3.434647069069e-01 -6.788684055531e-03 3.366760228514e-01
5.824000000001e+00 8.346221424057e-03 3.434057347636e-01 -6.783328695110e-03 3.366224060685e-01
5.825000000001e+00 8.337778889936e-03 3.433467828641e-01 -6.777977674281e-03 3.365688051898e-01
5.826000000001e+00 8.329344862085e-03 3.432878511980e-01 -6.772630989406e-03 3.365152202086e-01
5.827000000001e+00 8.320919331990e-03 3.432289397549e-01 -6.767288636849e-03 3.364616511181e-01
5.828000000001e+00 8.312502291141e-03 3.431700485245e-01 -6.761950612976e-03 3.364080979115e-01
5.829000000001e+00 8.304093731043e-03 3.431111774963e-01 -6.756616914159e-03 3.363545605821e-01
5.830000000001e+00 8.295693643203e-03 3.430523266599e-01 -6.751287536770e-03 3.363010391231e-01
5.831000000001e+00 8.287302019141e-03 3.429934960050e-01 -6.745962477188e-03 3.362475335278e-01
5.832000000001e+00 8.278918850384e-03 3.429346855211e-01 -6.740641731792e-03 3.361940437893e-01
5.833000000001e+00 8.270544128465e-03 3.428758951980e-01 -6.735325296965e-03 3.361405699010e-01
5.834000000001e+00 8.262177844929e-03 3.428171250252e-01 -6.730013169093e-03 3.360871118561e-01
5.835000000001e+00 8.253819991328e-03 3.427583749925e-01 -6.724705344567e-03 3.360336696479e-01
5.836000000001e+00 8.245470559220e-03 3.426996450894e-01 -6.719401819778e-03 3.359802432696e-01
5.837000000001e+00 8.237129540176e-03 3.426409353056e-01 -6.714102591122e-03 3.359268327145e-01
5.838000000001e+00 8.228796925771e-03 3.425822456308e-01 -6.708807654999e-03 3.358734379758e-01
5.839000000001e+00 8.220472707591e-03 3.425235760547e-01 -6.703517007810e-03 3.358200590469e-01
5.840000000001e+00 8.212156877230e-03 3.424649265669e-01 -6.698230645961e-03 3.357666959210e-01
5.841000000001e+00 8.203849426288e-03 3.424062971572e-01 -6.692948565861e-03 3.357133485914e-01
5.842000000001e+00 8.195550346377e-03 3.423476878153e-01 -6.687670763919e-03 3.356600170514e-01
5.843000000001e+00 8.187259629113e-03 3.422890985308e-01 -6.682397236552e-03 3.356067012942e-01
5.844000000001e+00 8.178977266125e-03 3.422305292934e-01 -6.677127980177e-03 3.355534013133e-01
5.845000000001e+00 8.170703249047e-03 3.421719800930e-01 -6.671862991215e-03 3.355001171018e-01
5.846000000001e+00 8.162437569521e-03 3.421134509191e-01 -6.666602266090e-03 3.354468486531e-01
5.847000000001e+00 8.154180219201e-03 3.420549417616e-01 -6.661345801229e-03 3.353935959604e-01
5.848000000001e+00 8.145931189744e-03 3.419964526102e-01 -6.656093593063e-03 3.353403590172e-01
5.849000000001e+00 8.137690472820e-03 3.419379834546e-01 -6.650845638024e-03 3.352871378166e-01
5.850000000001e+00 8.129458060105e-03 3.418795342846e-01 -6.645601932549e-03 3.352339323521e-01
5.851000000001e+00 8.121233943282e-03 3.418211050900e-01 -6.640362473078e-03 3.351807426169e-01
5.852000000001e+00 8.113018114044e-03 3.417626958604e-01 -6.635127256054e-03 3.351275686043e-01
5.853000000001e+00 8.104810564093e-03 3.417043065857e-01 -6.629896277922e-03 3.350744103078e-01
5.854000000001e+00 8.096611285138e-03 3.416459372557e-01 -6.624669535131e-03 3.350212677206e-01
5.855000000001e+00 8.088420268895e-03 3.415875878602e-01 -6.619447024134e-03 3.349681408361e-01
5.856000000001e+00 8.080237507090e-03 3.415292583889e-01 -6.614228741385e-03 3.349150296476e-01
5.857000000001e+00 8.072062991458e-03 3.414709488317e-01 -6.609014683343e-03 3.348619341484e-01
5.858000000001e+00 8.063896713739e-03 3.414126591784e-01 -6.603804846468e-03 3.348088543319e-01
5.859000000001e+00 8.055738665683e-03 3.413543894187e-01 -6.598599227226e-03 3.347557901915e-01
5.860000000001e+00 8.047588839050e-03 3.412961395426e-01 -6.593397822084e-03 3.347027417205e-01
5.861000000001e+00 8.039447225604e-03 3.412379095398e-01 -6.588200627512e-03 3.346497089123e-01
5.862000000001e+00 8.031313817121e-03 3.411796994001e-01 -6.583007639984e-03 3.345966917602e-01
5.863000000001e+00 8.023188605384e-03 3.411215091135e-01 -6.577818855976e-03 3.345436902575e-01
5.864000000001e+00 8.015071582182e-03 3.410633386698e-01 -6.572634271969e-03 3.344907043978e-01
5.865000000001e+00 8.006962739315e-03 3.410051880588e-01 -6.567453884445e-03 3.344377341743e-01
5.866000000001e+00 7.998862068590e-03 3.409470572704e-01 -6.562277689891e-03 3.343847795805e-01
5.867000000001e+00 7.990769561821e-03 3.408889462945e-01 -6.557105684794e-03 3.343318406097e-01
5.868000000001e+00 7.982685210833e-03 3.408308551209e-01 -6.551937865648e-03 3.342789172552e-01
5.869000000001e+00 7.974609007456e-03 3.407727837395e-01 -6.546774228947e-03 3.342260095106e-01
5.870000000001e+00 7.966540943529e-03 3.407147321403e-01 -6.541614771189e-03 3.341731173691e-01
5.871000000001e+00 7.958481010900e-03 3.406567003131e-01 -6.536459488876e-03 3.341202408242e-01
5.872000000001e+00 7.950429201425e-03 3.405986882478e-01 -6.531308378512e-03 3.340673798693e-01
5.873000000001e+00 7.942385506966e-03 3.405406959344e-01 -6.526161436605e-03 3.340145344978e-01
5.874000000001e+00 7.934349919397e-03 3.404827233628e-01 -6.521018659663e-03 3.339617047031e-01
5.875000000001e+00 7.926322430595e-03 3.404247705228e-01 -6.515880044202e-03 3.339088904786e-01
5.876000000001e+00 7.918303032449e-03 3.403668374045e-01 -6.510745586738e-03 3.338560918178e-01
5.877000000001e+00 7.910291716855e-03 3.403089239978e-01 -6.505615283789e-03 3.338033087140e-01
5.878000000001e+00 7.902288475715e-03 3.402510302925e-01 -6.500489131878e-03 3.337505411607e-01
5.879000000001e+00 7.894293300943e-03 3.401931562788e-01 -6.495367127532e-03 3.336977891512e-01
5.880000000001e+00 7.886306184458e-03 3.401353019464e-01 -6.490249267278e-03 3.336450526792e-01
5.881000000001e+00 7.878327118187e-03 3.400774672855e-01 -6.485135547648e-03 3.335923317379e-01
5.882000000001e+00 7.870356094066e-03 3.400196522860e-01 -6.480025965177e-03 3.335396263208e-01
5.883000000001e+00 7.862393104038e-03 3.399618569378e-01 -6.474920516402e-03 3.334869364214e-01
5.884000000001e+00 7.854438140057e-03 3.399040812309e-01 -6.469819197864e-03 3.334342620331e-01
5.885000000001e+00 7.846491194080e-03 3.398463251554e-01 -6.464722006107e-03 3.333816031493e-01
5.886000000001e+00 7.838552258076e-03 3.397885887013e-01 -6.459628937677e-03 3.333289597636e-01
5.887000000001e+00 7.830621324020e-03 3.397308718585e-01 -6.454539989124e-03 3.332763318693e-01
5.888000000001e+00 7.822698383896e-03 3.396731746170e-01 -6.449455157001e-03 3.332237194600e-01
5.889000000001e+00 7.814783429696e-03 3.396154969670e-01 -6.444374437863e-03 3.331711225291e-01
5.890000000001e+00 7.806876453417e-03 3.395578388983e-01 -6.439297828270e-03 3.331185410701e-01
5.891000000001e+00 7.798977447068e-03 3.395002004012e-01 -6.434225324782e-03 3.330659750764e-01
5.892000000001e+00 7.791086402665e-03 3.394425814655e-01 -6.429156923965e-03 3.330134245415e-01
5.893000000001e+00 7.783203312229e-03 3.393849820813e-01 -6.424092622386e-03 3.329608894590e-01
5.894000000001e+00 7.775328167792e-03 3.393274022388e-01 -6.419032416615e-03 3.329083698222e-01
5.895000000001e+00 7.767460961393e-03 3.392698419280e-01 -6.413976303228e-03 3.328558656247e-01
5.896000000001e+00 7.759601685079e-03 3.392123011388e-01 -6.408924278799e-03 3.328033768600e-01
5.897000000001e+00 7.751750330904e-03 3.391547798615e-01 -6.403876339909e-03 3.327509035216e-01
5.898000000001e+00 7.743906890930e-03 3.390972780861e-01 -6.398832483141e-03 3.326984456030e-01
5.899000000001e+00 7.736071357229e-03 3.390397958027e-01 -6.393792705080e-03 3.326460030976e-01
5.900000000001e+00 7.728243721878e-03 3.389823330013e-01 -6.388757002314e-03 3.325935759990e-01
5.901000000001e+00 7.720423976963e-03 3.389248896721e-01 -6.383725371435e-03 3.325411643007e-01
5.902000000001e+00 7.712612114578e-03 3.388674658053e-01 -6.378697809038e-03 3.324887679962e-01
5.903000000001e+00 7.704808126825e-03 3.388100613908e-01 -6.373674311720e-03 3.324363870791e-01
5.904000000001e+00 7.697012005813e-03 3.387526764188e-01 -6.368654876081e-03 3.323840215428e-01
5.905000000001e+00 7.689223743661e-03 3.386953108796e-01 -6.363639498725e-03 3.323316713809e-01
5.906000000001e+00 7.681443332492e-03 3.386379647631e-01 -6.358628176258e-03 3.322793365868e-01
5.907000000001e+00 7.673670764439e-03 3.385806380596e-01 -6.353620905290e-03 3.322270171543e-01
5.908000000001e+00 7.665906031644e-03 3.385233307591e-01 -6.348617682432e-03 3.321747130767e-01
5.909000000001e+00 7.658149126256e-03 3.384660428519e-01 -6.343618504300e-03 3.321224243476e-01
5.910000000001e+00 7.650400040429e-03 3.384087743282e-01 -6.338623367512e-03 3.320701509607e-01
5.911000000001e+00 7.642658766329e-03 3.383515251780e-01 -6.333632268689e-03 3.320178929093e-01
5.912000000001e+00 7.634925296127e-03 3.382942953915e-01 -6.328645204456e-03 3.319656501871e-01
5.913000000001e+00 7.627199622003e-03 3.382370849590e-01 -6.323662171438e-03 3.319134227876e-01
5.914000000001e+00 7.619481736144e-03 3.381798938707e-01 -6.318683166267e-03 3.318612107044e-01
5.915000000001e+00 7.611771630745e-03 3.381227221166e-01 -6.313708185574e-03 3.318090139311e-01
5.916000000001e+00 7.604069298008e-03 3.380655696871e-01 -6.308737225996e-03 3.317568324611e-01
5.917000000001e+00 7.596374730145e-03 3.380084365724e-01 -6.303770284171e-03 3.317046662882e-01
5.918000000001e+00 7.588687919374e-03 3.379513227625e-01 -6.298807356741e-03 3.316525154058e-01
5.919000000001e+00 7.581008857920e-03 3.378942282479e-01 -6.293848440350e-03 3.316003798076e-01
5.920000000001e+00 7.573337538018e-03 3.378371530187e-01 -6.288893531646e-03 3.315482594870e-01
5.921000000001e+00 7.565673951907e-03 3.377800970651e-01 -6.283942627279e-03 3.314961544378e-01
5.922000000001e+00 7.558018091839e-03 3.377230603774e-01 -6.278995723903e-03 3.314440646535e-01
5.923000000001e+00 7.550369950068e-03 3.376660429458e-01 -6.274052818174e-03 3.313919901276e-01
5.924000000001e+00 7.542729518860e-03 3.376090447606e-01 -6.269113906750e-03 3.313399308539e-01
5.925000000001e+00 7.535096790486e-03 3.375520658121e-01 -6.264178986294e-03 3.312878868258e-01
5.926000000001e+00 7.527471757226e-03 3.374951060905e-01 -6.259248053471e-03 3.312358580370e-01
5.927000000001e+00 7.519854411368e-03 3.374381655861e-01 -6.254321104948e-03 3.311838444812e-01
5.928000000001e+00 7.512244745206e-03 3.373812442892e-01 -6.249398137397e-03 3.311318461518e-01
5.929000000001e+00 7.504642751043e-03 3.373243421900e-01 -6.244479147490e-03 3.310798630425e-01
5.930000000001e+00 7.497048421189e-03 3.372674592789e-01 -6.239564131905e-03 3.310278951470e-01
5.931000000001e+00 7.489461747963e-03 3.372105955462e-01 -6.234653087320e-03 3.309759424588e-01
5.932000000001e+00 7.481882723689e-03 3.371537509821e-01 -6.229746010419e-03 3.309240049717e-01
5.933000000001e+00 7.474311340700e-03 3.370969255770e-01 -6.224842897886e-03 3.308720826791e-01
5.934000000001e+00 7.466747591337e-03 3.370401193212e-01 -6.219943746409e-03 3.308201755748e-01
5.935000000001e+00 7.459191467949e-03 3.369833322051e-01 -6.215048552679e-03 3.307682836524e-01
5.936000000001e+00 7.451642962891e-03 3.369265642189e-01 -6.210157313390e-03 3.307164069055e-01
5.937000000001e+00 7.444102068527e-03 3.368698153530e-01 -6.205270025238e-03 3.306645453278e-01
5.938000000001e+00 7.436568777227e-03 3.368130855978e-01 -6.200386684924e-03 3.306126989129e-01
5.939000000001e+00 7.429043081370e-03 3.367563749436e-01 -6.195507289149e-03 3.305608676544e-01
5.940000000001e+00 7.421524973342e-03 3.366996833807e-01 -6.190631834620e-03 3.305090515461e-01
5.941000000001e+00 7.414014445537e-03 3.366430108996e-01 -6.185760318043e-03 3.304572505816e-01
5.942000000001e+00 7.406511490356e-03 3.365863574906e-01 -6.180892736130e-03 3.304054647545e-01
5.943000000001e+00 7.399016100207e-03 3.365297231441e-01 -6.176029085595e-03 3.303536940585e-01
5.944000000001e+00 7.391528267507e-03 3.364731078505e-01 -6.171169363155e-03 3.303019384873e-01
5.945000000001e+00 7.384047984680e-03 3.364165116001e-01 -6.166313565529e-03 3.302501980345e-01
5.946000000001e+00 7.376575244156e-03 3.363599343833e-01 -6.161461689439e-03 3.301984726939e-01
5.947000000001e+00 7.369110038374e-03 3.363033761907e-01 -6.156613731612e-03 3.301467624591e-01
5.948000000001e+00 7.361652359781e-03 3.362468370125e-01 -6.151769688774e-03 3.300950673237e-01
5.949000000001e+00 7.354202200831e-03 3.361903168392e-01 -6.146929557657e-03 3.300433872816e-01
5.950000000001e+00 7.346759553984e-03 3.361338156613e-01 -6.142093334995e-03 3.299917223263e-01
5.951000000001e+00 7.339324411708e-03 3.360773334691e-01 -6.137261017525e-03 3.299400724516e-01
5.952000000001e+00 7.331896766482e-03 3.360208702531e-01 -6.132432601985e-03 3.298884376511e-01
5.953000000001e+00 7.324476610787e-03 3.359644260037e-01 -6.127608085119e-03 3.298368179186e-01
5.954000000001e+00 7.317063937114e-03 3.359080007114e-01 -6.122787463671e-03 3.297852132477e-01
5.955000000001e+00 7.309658737964e-03 3.358515943666e-01 -6.117970734389e-03 3.297336236323e-01
5.956000000001e+00 7.302261005840e-03 3.357952069599e-01 -6.113157894024e-03 3.296820490659e-01
5.957000000001e+00 7.294870733257e-03 3.357388384816e-01 -6.108348939330e-03 3.296304895423e-01
5.958000000001e+00 7.287487912735e-03 3.356824889223e-01 -6.103543867063e-03 3.295789450552e-01
5.959000000001e+00 7.280112536802e-03 3.356261582724e-01 -6.098742673982e-03 3.295274155984e-01
5.960000000001e+00 7.272744597995e-03 3.355698465224e-01 -6.093945356850e-03 3.294759011655e-01
5.961000000001e+00 7.265384088856e-03 3.355135536628e-01 -6.089151912431e-03 3.294244017504e-01
5.962000000001e+00 7.258031001934e-03 3.354572796842e-01 -6.084362337494e-03 3.293729173467e-01
5.963000000001e+00 7.250685329790e-03 3.354010245769e-01 -6.079576628807e-03 3.293214479481e-01
5.964000000001e+00 7.243347064986e-03 3.353447883316e-01 -6.074794783145e-03 3.292699935485e-01
5.965000000001e+00 7.236016200096e-03 3.352885709388e-01 -6.070016797285e-03 3.292185541415e-01
5.966000000001e+00 7.228692727699e-03 3.352323723889e-01 -6.065242668004e-03 3.291671297209e-01
5.967000000001e+00 7.221376640384e-03 3.351761926725e-01 -6.060472392084e-03 3.291157202805e-01
5.968000000001e+00 7.214067930744e-03 3.351200317803e-01 -6.055705966311e-03 3.290643258139e-01
5.969000000001e+00 7.206766591381e-03 3.350638897026e-01 -6.050943387470e-03 3.290129463151e-01
5.970000000001e+00 7.199472614904e-03 3.350077664300e-01 -6.046184652353e-03 3.289615817777e-01
5.971000000001e+00 7.192185993931e-03 3.349516619532e-01 -6.041429757752e-03 3.289102321954e-01
5.972000000001e+00 7.184906721085e-03 3.348955762626e-01 -6.036678700463e-03 3.288588975622e-01
5.973000000001e+00 7.177634788996e-03 3.348395093489e-01 -6.031931477284e-03 3.288075778716e-01
5.974000000001e+00 7.170370190305e-03 3.347834612026e-01 -6.027188085017e-03 3.287562731176e-01
5.975000000001e+00 7.163112917656e-03 3.347274318143e-01 -6.022448520465e-03 3.287049832938e-01
5.976000000001e+00 7.155862963703e-03 3.346714211746e-01 -6.017712780434e-03 3.286537083942e-01
5.977000000001e+00 7.148620321106e-03 3.346154292741e-01 -6.012980861736e-03 3.286024484124e-01
5.978000000001e+00 7.141384982532e-03 3.345594561034e-01 -6.008252761182e-03 3.285512033422e-01
5.979000000001e+00 7.134156940657e-03 3.345035016531e-01 -6.003528475586e-03 3.284999731775e-01
5.980000000001e+00 7.126936188163e-03 3.344475659138e-01 -5.998808001767e-03 3.284487579120e-01
5.981000000001e+00 7.119722717740e-03 3.343916488761e-01 -5.994091336546e-03 3.283975575396e-01
5.982000000001e+00 7.112516522083e-03 3.343357505307e-01 -5.989378476745e-03 3.283463720540e-01
5.983000000001e+00 7.105317593897e-03 3.342798708682e-01 -5.984669419191e-03 3.282952014490e-01
5.984000000001e+00 7.098125925894e-03 3.342240098793e-01 -5.979964160713e-03 3.282440457186e-01
